%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1524587605146385958,11322,1524587605142053278,/world,vicon/rs/rs,0.261139180151,0.105486482138,1.3035500776,-0.0533832919328,-0.180536105168,-0.0999343338395,0.977021017068
1524587605156935224,11323,1524587605152080404,/world,vicon/rs/rs,0.261123726968,0.105460164977,1.30391299898,-0.0522473616989,-0.179198312834,-0.0993284351071,0.97739042345
1524587605166726969,11324,1524587605162120279,/world,vicon/rs/rs,0.260965608123,0.105145706717,1.30409383389,-0.0469161983808,-0.177982677042,-0.0978564600687,0.978031262397
1524587605176611669,11325,1524587605172112964,/world,vicon/rs/rs,0.260771459425,0.104502095295,1.30382985923,-0.0307899542182,-0.178046081086,-0.0942426030214,0.979014761638
1524587605186895462,11326,1524587605182492539,/world,vicon/rs/rs,0.260502370282,0.104622113407,1.30436796512,-0.0281526712752,-0.175607970408,-0.0945541345381,0.979504356025
1524587605196436989,11327,1524587605192090600,/world,vicon/rs/rs,0.260414781076,0.104613359219,1.30468946491,-0.0341678662854,-0.174970920802,-0.0952312224977,0.97936139808
1524587605206435729,11328,1524587605202076653,/world,vicon/rs/rs,0.260328625618,0.104331392093,1.3046968807,-0.0354520991077,-0.175243140953,-0.0945931679017,0.979328914514
1524587605216761589,11329,1524587605212269747,/world,vicon/rs/rs,0.260172783123,0.104581556741,1.3051667667,-0.0517118646485,-0.174644075449,-0.0964791581996,0.978528028213
1524587605226622166,11330,1524587605222273189,/world,vicon/rs/rs,0.25973198467,0.10456724446,1.30540896618,-0.0514618644459,-0.173287748705,-0.0954583469609,0.978882391634
1524587605239531188,11331,1524587605235079496,/world,vicon/rs/rs,0.259121352933,0.104792582622,1.3059541849,-0.0484441168757,-0.170606272003,-0.0941209641317,0.979636622225
1524587605246543632,11332,1524587605242054013,/world,vicon/rs/rs,0.258663963295,0.10473916046,1.30616687114,-0.0481319439534,-0.16979393601,-0.0917693373675,0.980016185573
1524587605256836749,11333,1524587605252320082,/world,vicon/rs/rs,0.25835929078,0.10449037955,1.30605472755,-0.0501111491806,-0.170758246709,-0.0891581405065,0.979990469285
1524587605266418535,11334,1524587605262020175,/world,vicon/rs/rs,0.257798808351,0.1043802487,1.30623585295,-0.0443120040959,-0.169865233908,-0.0866266351548,0.980651862122
1524587605276605112,11335,1524587605272148218,/world,vicon/rs/rs,0.257301003043,0.104518982948,1.30647171318,-0.0495325142477,-0.169431963328,-0.0861282945734,0.980520910898
1524587605286508417,11336,1524587605282137712,/world,vicon/rs/rs,0.256513781898,0.104861931728,1.30700098455,-0.0467593691586,-0.166438720483,-0.0857427377192,0.981203290174
1524587605296827245,11337,1524587605292457144,/world,vicon/rs/rs,0.255982429491,0.104831227593,1.30697256643,-0.047359300774,-0.166254961444,-0.0840361139283,0.981353308437
1524587605307198170,11338,1524587605302748781,/world,vicon/rs/rs,0.25505445989,0.105132771266,1.30760791517,-0.043013175831,-0.162475138805,-0.08257883449,0.982309743446
1524587605319452742,11339,1524587605314813281,/world,vicon/rs/rs,0.254349845091,0.105226664639,1.30791939969,-0.0416601315127,-0.160697429289,-0.0802111990397,0.982856517103
1524587605326115620,11340,1524587605321506890,/world,vicon/rs/rs,0.253657238483,0.105221826319,1.30827625784,-0.0401526962209,-0.158839227394,-0.0770251754589,0.983475969799
1524587605336557165,11341,1524587605332058897,/world,vicon/rs/rs,0.253007288382,0.105253278279,1.30864080209,-0.0398755877671,-0.157137871085,-0.0739232437615,0.983998465956
1524587605346608331,11342,1524587605342098515,/world,vicon/rs/rs,0.252423816233,0.105206410354,1.30902642418,-0.0393982512175,-0.15567910771,-0.0703392440172,0.984512155321
1524587605356821718,11343,1524587605352133250,/world,vicon/rs/rs,0.251955006934,0.105119264369,1.30941884698,-0.0394037605445,-0.154010490924,-0.0667878641329,0.985021570091
1524587605366654590,11344,1524587605362128372,/world,vicon/rs/rs,0.25147331094,0.104958113832,1.30973968563,-0.0381943415191,-0.153379350528,-0.0634341436947,0.985389302013
1524587605376732719,11345,1524587605372328372,/world,vicon/rs/rs,0.251078704215,0.104789753981,1.30995408175,-0.0395264045243,-0.15354039158,-0.061449055219,0.985437479048
1524587605386586731,11346,1524587605382150950,/world,vicon/rs/rs,0.250684382235,0.104569812229,1.31021440805,-0.0385887359393,-0.153762157759,-0.059699458358,0.985547605634
1524587605396476238,11347,1524587605392073998,/world,vicon/rs/rs,0.250360222822,0.104386158126,1.31051264596,-0.0393593614245,-0.154403161609,-0.0589181693208,0.985463928146
1524587605406795385,11348,1524587605402210311,/world,vicon/rs/rs,0.250111250186,0.104240271175,1.310795948,-0.0396064366057,-0.155009867988,-0.0590428277277,0.985351315775
1524587605416589387,11349,1524587605412064571,/world,vicon/rs/rs,0.249932921681,0.104090076284,1.31108740768,-0.0398806096424,-0.155400193103,-0.0597441808123,0.985236494359
